Base_Model,Quantization,Metric_Family,Metric_ID,Metric_Label,Sentence_Count,Support,Reliability,Display_Unit,Quantized_Value,Baseline_Value,Excess_Effect,Quantized_Underproduction,Baseline_Underproduction,Excess_Underproduction,Quantized_Overproduction,Baseline_Overproduction,Excess_Overproduction
Mistral 7B,Fp8,Structural realisation,of_genitives,Of-genitive constructions,300,193.0,Adequate support,divergences per 100 sentences,62.666666666666664,62.0,0.6666666666666643,24.352331606217618,23.83419689119171,0.5181347150259086,47.0,46.666666666666664,0.3333333333333357
Mistral 7B,Fp8,Structural realisation,participles,Participles,300,356.0,Adequate support,divergences per 100 sentences,75.0,73.66666666666667,1.3333333333333286,35.674157303370784,35.39325842696629,0.2808988764044926,32.666666666666664,31.666666666666668,0.9999999999999964
Mistral 7B,Fp8,Structural realisation,passive_constructions,Passive constructions,300,107.0,Adequate support,divergences per 100 sentences,27.0,27.333333333333332,-0.33333333333333215,26.16822429906542,27.102803738317757,-0.9345794392523352,17.666666666666668,17.666666666666668,0.0
Mistral 7B,Fp8,Structural realisation,possessive_nominals,Possessive nominals,300,110.0,Adequate support,divergences per 100 sentences,27.666666666666668,27.333333333333332,0.3333333333333357,48.18181818181818,46.36363636363637,1.818181818181813,10.0,10.333333333333334,-0.3333333333333339
Mistral 7B,Fp8,Structural realisation,prepositions,Prepositions,300,756.0,Adequate support,divergences per 100 sentences,124.66666666666667,123.66666666666667,1.0,12.301587301587302,12.16931216931217,0.132275132275133,93.66666666666667,93.0,0.6666666666666714
Mistral 7B,Fp8,Structural realisation,relative_clauses,Relative clauses,300,83.0,Adequate support,divergences per 100 sentences,28.0,25.666666666666668,2.333333333333332,33.734939759036145,31.325301204819276,2.409638554216869,18.666666666666668,17.0,1.6666666666666679
Mistral 7B,Fp8,Structural realisation,relative_markers,Relative markers,300,102.0,Adequate support,divergences per 100 sentences,33.333333333333336,31.0,2.3333333333333357,18.627450980392158,15.686274509803921,2.9411764705882373,27.0,25.666666666666668,1.3333333333333321
Mistral 7B,Fp8,Structural realisation,subordinating_conjunctions,Subordinating conjunctions,300,119.0,Adequate support,divergences per 100 sentences,29.666666666666668,29.333333333333332,0.3333333333333357,27.73109243697479,27.73109243697479,0.0,18.666666666666668,18.333333333333332,0.3333333333333357
Mistral 7B,Fp8 Per Tensor,Content preservation,named_entities,Named-entity recall,300,511.0,Adequate support,percentage-point recall loss,48.923679060665364,46.771037181996086,-2.1526418786692787,51.076320939334636,53.228962818003914,-2.152641878669276,78.66666666666667,83.0,-4.333333333333333
Mistral 7B,Fp8 Per Tensor,Content preservation,negations,Negation recall,300,62.0,Adequate support,percentage-point recall loss,75.80645161290323,75.80645161290323,0.0,24.193548387096776,24.193548387096776,0.0,6.666666666666667,6.666666666666667,0.0
Mistral 7B,Fp8 Per Tensor,Content preservation,numbers,Number recall,300,149.0,Adequate support,percentage-point recall loss,80.53691275167785,80.53691275167785,0.0,19.463087248322147,19.463087248322147,0.0,10.0,11.0,-1.0
Mistral 7B,Fp8 Per Tensor,Content preservation,proper_nouns,Proper-noun recall,300,543.0,Adequate support,percentage-point recall loss,54.88029465930018,53.22283609576427,-1.6574585635359114,45.11970534069982,46.77716390423573,-1.6574585635359116,70.0,75.66666666666667,-5.666666666666667
Mistral 7B,Fp8 Per Tensor,Internal agreement,demonstrative_noun_agreement,Demonstrative-noun disagreement,300,22.0,Low support,percentage-point violation rate,0.0,0.0,0.0,,,,,,
Mistral 7B,Fp8 Per Tensor,Internal agreement,indefinite_article_number,Indefinite article-plural noun incompatibility,300,140.0,Adequate support,percentage-point violation rate,0.6944444444444444,0.7142857142857143,-0.019841269841269882,,,,,,
Mistral 7B,Fp8 Per Tensor,Internal agreement,subject_verb_agreement,Subject-verb disagreement,300,124.0,Adequate support,percentage-point violation rate,0.0,0.0,0.0,,,,,,
Mistral 7B,Fp8 Per Tensor,Structural realisation,adjective_modifiers,Adjective modifiers,300,437.0,Adequate support,divergences per 100 sentences,73.66666666666667,71.0,2.6666666666666714,18.30663615560641,17.620137299771166,0.686498855835243,47.0,45.333333333333336,1.6666666666666643
Mistral 7B,Fp8 Per Tensor,Structural realisation,definite_articles,Definite articles,300,440.0,Adequate support,divergences per 100 sentences,119.66666666666667,117.0,2.6666666666666714,7.045454545454546,7.954545454545454,-0.9090909090909083,109.33333333333333,105.33333333333333,4.0
Mistral 7B,Fp8 Per Tensor,Structural realisation,infinitival_markers,Infinitival markers,300,109.0,Adequate support,divergences per 100 sentences,22.666666666666668,23.333333333333332,-0.6666666666666643,33.944954128440365,33.944954128440365,0.0,10.333333333333334,11.0,-0.6666666666666661
Mistral 7B,Fp8 Per Tensor,Structural realisation,modal_auxiliaries,Modal auxiliaries,300,77.0,Adequate support,divergences per 100 sentences,14.333333333333334,14.666666666666666,-0.33333333333333215,29.87012987012987,29.87012987012987,0.0,6.666666666666667,7.0,-0.33333333333333304
Mistral 7B,Fp8 Per Tensor,Structural realisation,of_genitives,Of-genitive constructions,300,193.0,Adequate support,divergences per 100 sentences,65.0,62.0,3.0,22.797927461139896,23.83419689119171,-1.0362694300518136,50.333333333333336,46.666666666666664,3.6666666666666714
Mistral 7B,Fp8 Per Tensor,Structural realisation,participles,Participles,300,356.0,Adequate support,divergences per 100 sentences,73.66666666666667,73.66666666666667,0.0,33.70786516853933,35.39325842696629,-1.6853932584269629,33.666666666666664,31.666666666666668,1.9999999999999964
Mistral 7B,Fp8 Per Tensor,Structural realisation,passive_constructions,Passive constructions,300,107.0,Adequate support,divergences per 100 sentences,27.333333333333332,27.333333333333332,0.0,26.16822429906542,27.102803738317757,-0.9345794392523352,18.0,17.666666666666668,0.33333333333333215
Mistral 7B,Fp8 Per Tensor,Structural realisation,possessive_nominals,Possessive nominals,300,110.0,Adequate support,divergences per 100 sentences,28.666666666666668,27.333333333333332,1.3333333333333357,49.09090909090909,46.36363636363637,2.7272727272727266,10.666666666666666,10.333333333333334,0.33333333333333215
Mistral 7B,Fp8 Per Tensor,Structural realisation,prepositions,Prepositions,300,756.0,Adequate support,divergences per 100 sentences,126.66666666666667,123.66666666666667,3.0,11.640211640211641,12.16931216931217,-0.5291005291005284,97.33333333333333,93.0,4.333333333333329
Mistral 7B,Fp8 Per Tensor,Structural realisation,relative_clauses,Relative clauses,300,83.0,Adequate support,divergences per 100 sentences,28.333333333333332,25.666666666666668,2.6666666666666643,31.325301204819276,31.325301204819276,0.0,19.666666666666668,17.0,2.666666666666668
Mistral 7B,Fp8 Per Tensor,Structural realisation,relative_markers,Relative markers,300,102.0,Adequate support,divergences per 100 sentences,32.333333333333336,31.0,1.3333333333333357,16.666666666666668,15.686274509803921,0.9803921568627469,26.666666666666668,25.666666666666668,1.0
Mistral 7B,Fp8 Per Tensor,Structural realisation,subordinating_conjunctions,Subordinating conjunctions,300,119.0,Adequate support,divergences per 100 sentences,30.333333333333332,29.333333333333332,1.0,27.73109243697479,27.73109243697479,0.0,19.333333333333332,18.333333333333332,1.0
Mistral 7B,Full Model,Content preservation,named_entities,Named-entity recall,300,511.0,Adequate support,percentage-point recall loss,46.771037181996086,46.771037181996086,0.0,53.228962818003914,53.228962818003914,0.0,83.0,83.0,0.0
Mistral 7B,Full Model,Content preservation,negations,Negation recall,300,62.0,Adequate support,percentage-point recall loss,75.80645161290323,75.80645161290323,0.0,24.193548387096776,24.193548387096776,0.0,6.666666666666667,6.666666666666667,0.0
Mistral 7B,Full Model,Content preservation,numbers,Number recall,300,149.0,Adequate support,percentage-point recall loss,80.53691275167785,80.53691275167785,0.0,19.463087248322147,19.463087248322147,0.0,11.0,11.0,0.0
Mistral 7B,Full Model,Content preservation,proper_nouns,Proper-noun recall,300,543.0,Adequate support,percentage-point recall loss,53.22283609576427,53.22283609576427,0.0,46.77716390423573,46.77716390423573,0.0,75.66666666666667,75.66666666666667,0.0
Mistral 7B,Full Model,Internal agreement,demonstrative_noun_agreement,Demonstrative-noun disagreement,300,23.0,Low support,percentage-point violation rate,0.0,0.0,0.0,,,,,,
Mistral 7B,Full Model,Internal agreement,indefinite_article_number,Indefinite article-plural noun incompatibility,300,140.0,Adequate support,percentage-point violation rate,0.7142857142857143,0.7142857142857143,0.0,,,,,,
Mistral 7B,Full Model,Internal agreement,subject_verb_agreement,Subject-verb disagreement,300,124.0,Adequate support,percentage-point violation rate,0.0,0.0,0.0,,,,,,
Mistral 7B,Full Model,Structural realisation,adjective_modifiers,Adjective modifiers,300,437.0,Adequate support,divergences per 100 sentences,71.0,71.0,0.0,17.620137299771166,17.620137299771166,0.0,45.333333333333336,45.333333333333336,0.0
Mistral 7B,Full Model,Structural realisation,definite_articles,Definite articles,300,440.0,Adequate support,divergences per 100 sentences,117.0,117.0,0.0,7.954545454545454,7.954545454545454,0.0,105.33333333333333,105.33333333333333,0.0
Mistral 7B,Full Model,Structural realisation,infinitival_markers,Infinitival markers,300,109.0,Adequate support,divergences per 100 sentences,23.333333333333332,23.333333333333332,0.0,33.944954128440365,33.944954128440365,0.0,11.0,11.0,0.0
Mistral 7B,Full Model,Structural realisation,modal_auxiliaries,Modal auxiliaries,300,77.0,Adequate support,divergences per 100 sentences,14.666666666666666,14.666666666666666,0.0,29.87012987012987,29.87012987012987,0.0,7.0,7.0,0.0
Mistral 7B,Full Model,Structural realisation,of_genitives,Of-genitive constructions,300,193.0,Adequate support,divergences per 100 sentences,62.0,62.0,0.0,23.83419689119171,23.83419689119171,0.0,46.666666666666664,46.666666666666664,0.0
Mistral 7B,Full Model,Structural realisation,participles,Participles,300,356.0,Adequate support,divergences per 100 sentences,73.66666666666667,73.66666666666667,0.0,35.39325842696629,35.39325842696629,0.0,31.666666666666668,31.666666666666668,0.0
Mistral 7B,Full Model,Structural realisation,passive_constructions,Passive constructions,300,107.0,Adequate support,divergences per 100 sentences,27.333333333333332,27.333333333333332,0.0,27.102803738317757,27.102803738317757,0.0,17.666666666666668,17.666666666666668,0.0
Mistral 7B,Full Model,Structural realisation,possessive_nominals,Possessive nominals,300,110.0,Adequate support,divergences per 100 sentences,27.333333333333332,27.333333333333332,0.0,46.36363636363637,46.36363636363637,0.0,10.333333333333334,10.333333333333334,0.0
Mistral 7B,Full Model,Structural realisation,prepositions,Prepositions,300,756.0,Adequate support,divergences per 100 sentences,123.66666666666667,123.66666666666667,0.0,12.16931216931217,12.16931216931217,0.0,93.0,93.0,0.0
Mistral 7B,Full Model,Structural realisation,relative_clauses,Relative clauses,300,83.0,Adequate support,divergences per 100 sentences,25.666666666666668,25.666666666666668,0.0,31.325301204819276,31.325301204819276,0.0,17.0,17.0,0.0
Mistral 7B,Full Model,Structural realisation,relative_markers,Relative markers,300,102.0,Adequate support,divergences per 100 sentences,31.0,31.0,0.0,15.686274509803921,15.686274509803921,0.0,25.666666666666668,25.666666666666668,0.0
Mistral 7B,Full Model,Structural realisation,subordinating_conjunctions,Subordinating conjunctions,300,119.0,Adequate support,divergences per 100 sentences,29.333333333333332,29.333333333333332,0.0,27.73109243697479,27.73109243697479,0.0,18.333333333333332,18.333333333333332,0.0
Mistral 7B,Int2 Batch16,Content preservation,named_entities,Named-entity recall,300,511.0,Adequate support,percentage-point recall loss,17.22113502935421,46.771037181996086,29.549902152641877,82.7788649706458,53.228962818003914,29.549902152641877,422.0,83.0,339.0
Mistral 7B,Int2 Batch16,Content preservation,negations,Negation recall,300,62.0,Adequate support,percentage-point recall loss,48.38709677419355,75.80645161290323,27.41935483870968,51.61290322580645,24.193548387096776,27.419354838709676,64.0,6.666666666666667,57.333333333333336
Mistral 7B,Int2 Batch16,Content preservation,numbers,Number recall,300,149.0,Adequate support,percentage-point recall loss,51.006711409395976,80.53691275167785,29.53020134228187,48.993288590604024,19.463087248322147,29.530201342281877,140.66666666666666,11.0,129.66666666666666
Mistral 7B,Int2 Batch16,Content preservation,proper_nouns,Proper-noun recall,300,543.0,Adequate support,percentage-point recall loss,15.469613259668508,53.22283609576427,37.753222836095766,84.5303867403315,46.77716390423573,37.753222836095766,407.6666666666667,75.66666666666667,332.0
Mistral 7B,Int2 Batch16,Internal agreement,demonstrative_noun_agreement,Demonstrative-noun disagreement,300,23.0,Low support,percentage-point violation rate,0.0,0.0,0.0,,,,,,
Mistral 7B,Int2 Batch16,Internal agreement,indefinite_article_number,Indefinite article-plural noun incompatibility,300,140.0,Adequate support,percentage-point violation rate,0.7984031936127745,0.7142857142857143,0.08411747932706015,,,,,,
Mistral 7B,Int2 Batch16,Internal agreement,subject_verb_agreement,Subject-verb disagreement,300,124.0,Adequate support,percentage-point violation rate,3.7735849056603774,0.0,3.7735849056603774,,,,,,
Mistral 7B,Int2 Batch16,Structural realisation,adjective_modifiers,Adjective modifiers,300,437.0,Adequate support,divergences per 100 sentences,329.0,71.0,258.0,28.60411899313501,17.620137299771166,10.983981693363845,287.3333333333333,45.333333333333336,241.99999999999997
Mistral 7B,Int2 Batch16,Structural realisation,definite_articles,Definite articles,300,440.0,Adequate support,divergences per 100 sentences,849.0,117.0,732.0,8.863636363636363,7.954545454545454,0.9090909090909092,836.0,105.33333333333333,730.6666666666666
Mistral 7B,Int2 Batch16,Structural realisation,infinitival_markers,Infinitival markers,300,109.0,Adequate support,divergences per 100 sentences,127.66666666666667,23.333333333333332,104.33333333333334,40.36697247706422,33.944954128440365,6.422018348623858,113.0,11.0,102.0
Mistral 7B,Int2 Batch16,Structural realisation,modal_auxiliaries,Modal auxiliaries,300,77.0,Adequate support,divergences per 100 sentences,121.66666666666667,14.666666666666666,107.0,19.48051948051948,29.87012987012987,-10.38961038961039,116.66666666666667,7.0,109.66666666666667
Mistral 7B,Int2 Batch16,Structural realisation,of_genitives,Of-genitive constructions,300,193.0,Adequate support,divergences per 100 sentences,208.33333333333334,62.0,146.33333333333334,41.45077720207254,23.83419689119171,17.616580310880828,181.66666666666666,46.666666666666664,135.0
Mistral 7B,Int2 Batch16,Structural realisation,participles,Participles,300,356.0,Adequate support,divergences per 100 sentences,263.3333333333333,73.66666666666667,189.66666666666663,32.30337078651685,35.39325842696629,-3.08988764044944,225.0,31.666666666666668,193.33333333333334
Mistral 7B,Int2 Batch16,Structural realisation,passive_constructions,Passive constructions,300,107.0,Adequate support,divergences per 100 sentences,139.66666666666666,27.333333333333332,112.33333333333333,41.12149532710281,27.102803738317757,14.01869158878505,125.0,17.666666666666668,107.33333333333333
